0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159039,0.344934,-0.925055,0,0.387337,-0.840058,-0.379833,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.159039,0.344934,-0.925055,0,-0.908118,-0.418714,-2.245e-06,0,-0.387334,0.840059,0.379833,0,0,0,0,1|-0.159039,0.344934,-0.925055,0,-0.908118,-0.418714,-2.245e-06,0,-0.387334,0.840059,0.379833,0,-0.0968335,0.210015,0.0949582,1|-0.159039,0.344934,-0.925055,0,-0.387331,0.840061,0.379833,0,0.90812,0.418711,8.7001e-07,0,-0.0968335,0.210015,0.0949582,1|-0.159039,0.344934,-0.925055,0,-0.387331,0.840061,0.379833,0,0.90812,0.418711,8.7001e-07,0,0.130196,0.314692,0.0949584,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|0.405138,-0.878666,-0.252606,0,0.105767,-0.229397,0.967569,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|0.405138,-0.878666,-0.252606,0,-0.908117,-0.418716,-7.12258e-06,0,-0.105764,0.229399,-0.967569,0,0,0,0,1|0.405138,-0.878666,-0.252606,0,-0.908117,-0.418716,-7.12258e-06,0,-0.105764,0.229399,-0.967569,0,-0.026441,0.0573497,-0.241892,1|0.405138,-0.878665,-0.252606,0,-0.105761,0.2294,-0.967569,0,0.908118,0.418715,1.06252e-05,0,-0.026441,0.0573497,-0.241892,1|0.405138,-0.878665,-0.252606,0,-0.105761,0.2294,-0.967569,0,0.908118,0.418715,1.06252e-05,0,0.200588,0.162028,-0.24189,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.0413365,0.0896424,0.995116,0,-0.416671,0.903682,-0.0987141,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.0413365,0.0896424,0.995116,0,-0.908115,-0.41872,-3.26265e-06,0,0.416674,-0.90368,0.0987141,0,0,0,0,1|-0.0413365,0.0896424,0.995116,0,-0.908115,-0.41872,-3.26265e-06,0,0.416674,-0.90368,0.0987141,0,0.104169,-0.22592,0.0246785,1|-0.0413365,0.0896424,0.995116,0,0.416678,-0.903679,0.0987141,0,0.908114,0.418723,2.9053e-06,0,0.104169,-0.22592,0.0246785,1|-0.0413365,0.0896424,0.995116,0,0.416678,-0.903679,0.0987141,0,0.908114,0.418723,2.9053e-06,0,0.331197,-0.121239,0.0246792,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.414509,0.89899,0.141415,0,-0.0592096,0.128423,-0.98995,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.414509,0.89899,0.141415,0,-0.908117,-0.418717,-3.63796e-08,0,0.0592129,-0.128421,0.98995,0,0,0,0,1|-0.414509,0.89899,0.141415,0,-0.908117,-0.418717,-3.63796e-08,0,0.0592129,-0.128421,0.98995,0,0.0148032,-0.0321054,0.247488,1|-0.414509,0.89899,0.141415,0,0.0592162,-0.12842,0.98995,0,0.908116,0.418718,-3.54723e-06,0,0.0148032,-0.0321054,0.247488,1|-0.414509,0.89899,0.141415,0,0.0592162,-0.12842,0.98995,0,0.908116,0.418718,-3.54723e-06,0,0.241832,0.072574,0.247487,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.308322,0.668697,-0.676596,0,0.283305,-0.614427,-0.736354,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.308321,0.668697,-0.676596,0,-0.908118,-0.418714,-9.54395e-07,0,-0.283301,0.614429,0.736354,0,0,0,0,1|-0.308321,0.668697,-0.676596,0,-0.908118,-0.418714,-9.54395e-07,0,-0.283301,0.614429,0.736354,0,-0.0708253,0.153607,0.184089,1|-0.308321,0.668697,-0.676596,0,-0.283298,0.61443,0.736354,0,0.908119,0.418712,-1.7112e-06,0,-0.0708253,0.153607,0.184089,1|-0.308321,0.668697,-0.676596,0,-0.283298,0.61443,0.736354,0,0.908119,0.418712,-1.7112e-06,0,0.156204,0.258285,0.184088,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|0.306793,-0.66537,-0.680559,0,0.284959,-0.618028,0.732693,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|0.306793,-0.66537,-0.680559,0,-0.908118,-0.418714,-6.27233e-06,0,-0.284956,0.61803,-0.732693,0,0,0,0,1|0.306793,-0.66537,-0.680559,0,-0.908118,-0.418714,-6.27233e-06,0,-0.284956,0.61803,-0.732693,0,-0.0712389,0.154507,-0.183173,1|0.306793,-0.66537,-0.680559,0,-0.284952,0.618031,-0.732693,0,0.908119,0.418712,8.92467e-06,0,-0.0712389,0.154507,-0.183173,1|0.306793,-0.66537,-0.680559,0,-0.284952,0.618031,-0.732693,0,0.908119,0.418712,8.92467e-06,0,0.155791,0.259186,-0.183171,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|0.317201,-0.687954,0.652766,0,-0.273326,0.592786,0.75756,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|0.317201,-0.687954,0.652766,0,-0.908116,-0.418719,-6.36235e-06,0,0.27333,-0.592785,-0.75756,0,0,0,0,1|0.317201,-0.687954,0.652766,0,-0.908116,-0.418719,-6.36235e-06,0,0.27333,-0.592785,-0.75756,0,0.0683324,-0.148196,-0.18939,1|0.317201,-0.687954,0.652765,0,0.273333,-0.592783,-0.75756,0,0.908115,0.418721,9.10471e-06,0,0.0683324,-0.148196,-0.18939,1|0.317201,-0.687954,0.652765,0,0.273333,-0.592783,-0.75756,0,0.908115,0.418721,9.10471e-06,0,0.295361,-0.043516,-0.189388,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.897242,-0.248351,0.365074,0,-0.212135,-0.482678,-0.849718,0,0.387241,-0.839848,0.380395,0,0,0,0,1|-0.897242,-0.248351,0.365074,0,-0.212135,-0.482678,-0.849718,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|-0.897242,-0.248351,0.365073,0,0.387242,-0.839846,0.380398,0,0.212133,0.482681,0.849717,0,0.0968103,-0.209962,0.0950987,1|-0.897242,-0.248351,0.365073,0,0.387242,-0.839846,0.380398,0,0.212133,0.482681,0.849717,0,0.149844,-0.0892917,0.307528,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.212835,-0.482871,-0.849433,0,0.897076,0.247974,-0.365736,0,0.387241,-0.839848,0.380395,0,0,0,0,1|-0.212835,-0.482871,-0.849433,0,0.897076,0.247974,-0.365736,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|-0.212835,-0.482871,-0.849433,0,0.387238,-0.839848,0.380396,0,-0.897078,-0.247971,0.365735,0,0.0968103,-0.209962,0.0950987,1|-0.212835,-0.482871,-0.849433,0,0.387238,-0.839848,0.380396,0,-0.897078,-0.247971,0.365735,0,-0.127459,-0.271955,0.186532,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|0.917491,0.310371,-0.248758,0,0.0908555,0.445338,0.890741,0,0.387241,-0.839848,0.380395,0,0,0,0,1|0.917491,0.310371,-0.248758,0,0.0908555,0.445338,0.890741,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|0.917491,0.310371,-0.248758,0,0.387241,-0.839849,0.380392,0,-0.0908569,-0.445335,-0.890742,0,0.0968103,-0.209962,0.0950987,1|0.917491,0.310371,-0.248758,0,0.387241,-0.839849,0.380392,0,-0.0908569,-0.445335,-0.890742,0,0.0740961,-0.321296,-0.127587,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|0.150952,0.464771,0.872468,0,-0.909537,-0.280435,0.306755,0,0.387241,-0.839848,0.380395,0,0,0,0,1|0.150952,0.464771,0.872468,0,-0.909537,-0.280435,0.306755,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|0.150952,0.464771,0.872468,0,0.387245,-0.839847,0.380394,0,0.909536,0.280438,-0.306756,0,0.0968103,-0.209962,0.0950987,1|0.150952,0.464771,0.872468,0,0.387245,-0.839847,0.380394,0,0.909536,0.280438,-0.306756,0,0.324194,-0.139852,0.0184096,1||
0.418717,-0.908117,0,0,0.908117,0.418717,0,0,0,0,1,0,0,0,0,1|-0.159281,0.345442,0.924824,0,-0.387238,0.839849,-0.380395,0,-0.908117,-0.418717,-3.61999e-06,0,0,0,0,1|-0.904464,-0.266007,0.333444,0,-0.178854,-0.473177,-0.862621,0,0.387241,-0.839848,0.380395,0,0,0,0,1|-0.904464,-0.266007,0.333444,0,-0.178854,-0.473177,-0.862621,0,0.387241,-0.839848,0.380395,0,0.0968103,-0.209962,0.0950987,1|-0.904464,-0.266007,0.333444,0,0.387242,-0.839846,0.380398,0,0.178853,0.47318,0.86262,0,0.0968103,-0.209962,0.0950987,1|-0.904464,-0.266007,0.333444,0,0.387242,-0.839846,0.380398,0,0.178853,0.47318,0.86262,0,0.141523,-0.091667,0.310754,1||
